country,year,Trawling_Hours
Snow crab Southern Gulf of St. Lawrence,2004,28522.04
Snow crab St. Pierre Bank,2004,29226.93
Snowy grouper Southern Atlantic coast,2004,30155.99
Sockeye salmon Anadyr sockeye wild,2004,28965.56
Sockeye salmon Area 12,2004,30277.94
Sockeye salmon Area 13,2004,29922.25
Sockeye salmon Barkley Sound,2004,29748.59
Sockeye salmon Bear River,2004,29345.99
Sockeye salmon Branch,2004,28792.61
Sockeye salmon East Kamchatka sockeye wild,2004,28650.21
Sockeye salmon Egegik,2004,29682.34
Sockeye salmon Igushik River,2004,28682.62
Sockeye salmon Ilnik River,2004,28263.12
Sockeye salmon Kvichak,2004,30526.0
Sockeye salmon Little River,2004,28706.82
Sockeye salmon Long Lake,2004,29384.39
Sockeye salmon Malina Lake,2004,28542.87
Sockeye salmon Naknek,2004,29623.07
Sockeye salmon Nelson River,2004,29703.79
Sockeye salmon Nushagak,2004,30703.42
Sockeye salmon Okhotsk sockeye hatchery,2004,29415.04
Sockeye salmon Okhotsk sockeye wild,2004,28810.02
Sockeye salmon Orzinski Lake,2004,30378.66
Sockeye salmon Owikeno Lake,2004,29871.02
Sockeye salmon Pauls Bay Drainage,2004,29732.0
Sockeye salmon Sandy River,2004,30812.0
Sockeye salmon Tahltan,2004,28827.97
Sockeye salmon Togiak,2004,29358.51
Sockeye salmon Ugashik,2004,29300.85
Sockeye salmon West Kamchatka sockeye hatchery,2004,29503.93
Sockeye salmon West Kamchatka sockeye wild,2004,29665.99
Sockeye salmon Wood,2004,29315.99
Softshell clam  Quebec Coastal Waters,2004,29534.61
Sole West Africa Subgroup 1,2004,29809.04
Sole West Africa Subgroup 3,2004,30060.21
South African abalone South Africa,2004,29498.57
South Pacific hake Central-Southern Chile,2004,28648.38
Southern blue whiting Campbell Island Rise,2004,29114.37
Southern blue whiting Central-Southern Chile,2004,30390.55
Southern blue whiting Southern Argentina,2004,28447.16
Southern bluefin tuna Southern Oceans,2004,29354.78
Southern hake Central-Southern Chile,2004,29734.03
Southern hake Chatham Rise,2004,28596.28
Southern hake Sub-Antarctic,2004,29721.32
Southern hake West Coast South Island,2004,29600.39
Southern pink shrimp West Africa,2004,28757.09
Southern spiny lobster South Africa South coast,2004,28567.81
Spanish mackerel Gulf of Mexico,2004,28693.97
Spanish mackerel Southern Atlantic coast,2004,29385.48
Spear squid Pacific Ocean,2004,28372.69
Spear squid Tsushima warm current,2004,28561.87
Spiny dogfish Atlantic Coast,2004,30636.56
Spiny dogfish Black Sea,2004,30710.5
"Spiny dogfish Scotian Shelf, Bay of Fundy and Georges Bank",2004,30058.0
Splitnose rockfish Pacific Coast,2004,28937.4
Spottail mantis shrimp Ligurian and North Tyrrhenian Sea,2004,28540.85
Spotted mackerel East China Sea,2004,29347.71
Spotted mackerel Pacific Coast of Japan,2004,29014.42
Spotted ray Bay of Biscay,2004,29981.72
Spotted ray ICES 3a-4-7d,2004,29425.13
Spotted ray ICES 7aefgh,2004,28839.91
Spotted ray Portugese Waters -East,2004,29231.26
Spotted spiny dogfish Pacific Coast,2004,28562.56
Sprat Baltic Areas 22-32,2004,28889.86
Sprat Black Sea,2004,28779.09
Sprat ICES 6-7abcfghijk,2004,28505.93
Sprat ICES 7de,2004,29996.87
Sprat Kattegat and Skagerrak,2004,29152.62
Sprat North Sea,2004,28813.18
Spurdog Northeast Atlantic,2004,29266.89
Starry flounder Northern Pacific Coast,2004,29920.7
Starry flounder Southern Pacific Coast,2004,29859.21
Starry ray ICES 2-3a-4,2004,30082.15
Striped bass Gulf of Maine / Cape Hatteras,2004,29016.26
Striped marlin Indian Ocean,2004,28354.39
Striped marlin Northeast Pacific,2004,29038.67
Striped marlin Western Pacific Ocean,2004,29683.38
Striped marlin Western and Central North Pacific,2004,29160.66
Striped red mullet ICES 3a-4-7d,2004,29721.95
Striped red mullet ICES 6-7abcefghijk-8-9a,2004,29256.77
Summer flounder Mid-Atlantic Coast,2004,28454.35
Surmullet Balearic Island,2004,29030.02
"Surmullet Malta Island and South of Sicily (GSA 15, 16)",2004,30084.14
Swordfish Eastern Pacific,2004,28753.04
Swordfish Indian Ocean,2004,28838.31
Swordfish Mediterranean Sea,2004,29801.54
Swordfish North Pacific Ocean,2004,29256.48
Swordfish Northern Atlantic,2004,28152.08
Swordfish South Atlantic,2004,28676.15
Swordtip squid Sea of Japan and East China Sea,2004,30333.79
Tanner crab Bering Sea and Aleutian Islands,2004,29965.68
Tarakihi Sub-Antarctic,2004,30022.93
Tasmanian giant crab Tasmania,2004,29995.77
Thornback skate Bay of Biscay,2004,29547.74
Thornback skate ICES 3a-4-7d,2004,29809.33
Thornback skate ICES 7afg,2004,28187.19
Thornback skate Portugese Waters -East,2004,29046.48
Thorny skate Grand Bank and St Pierre Bank,2004,29348.39
Thorny skate Gulf of Maine / Georges Bank-Southern New England,2004,30219.68
Thorny skate Southern Gulf of St. Lawrence,2004,30584.27
Threadfin West Africa Subgroup 1,2004,28811.68
Threadfin West Africa Subgroup 2,2004,30766.03
Threadfin West Africa Subgroup 3,2004,30358.62
Tiger flathead Southeast Australia,2004,30000.01
Tilefish Gulf of Mexico,2004,29056.49
Tilefish Mid-Atlantic Coast,2004,29201.58
Tilefish Southern Atlantic coast,2004,30059.88
Trevally New Zealand Areas TRE 7,2004,28739.97
Turbot Baltic Areas 22-32,2004,29174.48
Turbot Black Sea,2004,29322.91
Turbot Kattegat and Skagerrak,2004,28631.48
Turbot North Sea,2004,29321.25
Tusk ICES 5a-14,2004,29457.41
Tusk North of Azores,2004,28940.66
Tusk North-East Arctic,2004,29054.8
Tusk Northeast Atlantic,2004,29317.76
Tusk Rockall Bank,2004,29010.92
Undulate ray ICES 7de,2004,29034.33
Vermilion snapper Gulf of Mexico,2004,29598.52
Vermilion snapper Southern Atlantic coast,2004,29269.46
Walleye pollock Aleutian Islands,2004,29010.52
Walleye pollock Bogoslof,2004,28469.25
Walleye pollock Eastern Bering Sea,2004,29811.62
Walleye pollock Gulf of Alaska,2004,29995.32
Walleye pollock Navarinsky,2004,30637.05
Walleye pollock Nemuro Strait,2004,28259.42
Walleye pollock Northern Sea of Okhotsk,2004,29664.84
Walleye pollock Okhotsk Sea,2004,30184.81
Walleye pollock Pacific Coast of Japan,2004,30324.6
Walleye pollock Sea of Japan North,2004,30208.87
Walleye pollock Western Bering Sea,2004,29750.39
Waved whelk Quebec Coastal Waters,2004,30912.68
Weakfish Atlantic Coast,2004,28544.43
Weathervane scallop Alaska,2004,29659.91
West coast rock lobster South Africa Area 7,2004,28253.84
West coast rock lobster South Africa Area 8,2004,30707.62
West coast rock lobster South Africa Areas 1-2,2004,30788.98
West coast rock lobster South Africa Areas 3-4,2004,29817.18
West coast rock lobster South Africa Areas 5-6,2004,29042.08
White anglerfish ICES 7-8abd,2004,28847.35
White anglerfish ICES 8c-9a,2004,30027.36
White hake Gulf of Maine / Georges Bank,2004,29934.59
White hake Northern Gulf of St. Lawrence,2004,29127.34
"White hake Scotian Shelf, Bay of Fundy and Georges Bank",2004,28567.76
White hake Southern Gulf of St. Lawrence,2004,28899.94
White hake St. Pierre Bank,2004,28916.68
White marlin Atlantic Ocean,2004,30078.96
White shrimp Gulf of Mexico,2004,28451.22
Whitespotted conger Ise and Mikawa Bay,2004,28850.1
Whiting Black Sea,2004,29600.8
Whiting Celtic Sea,2004,29370.0
Whiting ICES 4-7d,2004,29459.22
Whiting ICES 8-9a,2004,30998.85
Whiting Irish Sea,2004,31164.41
Whiting Kattegat and Skagerrak,2004,30164.95
Whiting Rockall Bank,2004,30019.86
Whiting West of Scotland,2004,29196.38
Widow rockfish Pacific Coast,2004,29100.85
Willowy flounder North Pacific,2004,29218.08
Windowpane flounder Gulf of Maine / Georges Bank,2004,28858.98
Windowpane flounder Southern New England /Mid Atlantic,2004,29261.18
Winter flounder Georges Bank,2004,30513.2
Winter flounder Gulf of Maine,2004,28777.98
Winter flounder Southern Gulf of St. Lawrence,2004,29112.9
Winter flounder Southern New England /Mid Atlantic,2004,30145.08
Winter skate Gulf of Maine / Cape Hatteras,2004,29647.68
Witch flounder Gulf of Maine,2004,28580.05
Witch flounder Gulf of St. Lawrence,2004,30372.63
Witch flounder ICES 3a-4-7d,2004,28445.44
Witch flounder St. Pierre Bank,2004,28944.2
Yellow goosefish North Pacific,2004,29086.65
Yellow sea bream Sea of Japan,2004,29789.56
Yellow squat lobster Central-Southern Chile,2004,29922.25
Yellow squat lobster Northern Chile,2004,28974.34
Yellow striped flounder North coast of Hokkaido,2004,30899.83
Yellow striped flounder Sea of Japan,2004,28943.76
Yellowedge grouper Gulf of Mexico,2004,29150.74
Yelloweye rockfish Gulf of Alaska,2004,29969.35
Yelloweye rockfish Pacific Coast,2004,29215.47
Yelloweye rockfish Pacific Coast of Canada (Inside),2004,28542.43
Yellowfin sole Bering Sea and Aleutian Islands,2004,28874.03
Yellowfin tuna Atlantic Ocean,2004,29842.4
Yellowfin tuna Central Western Pacific Ocean,2004,28506.77
Yellowfin tuna Eastern Pacific,2004,30018.79
Yellowfin tuna Indian Ocean,2004,29039.03
Yellownose skate Central-Southern Chile,2004,29870.41
Yellownose skate Southern Chile,2004,30424.25
Yellowtail flounder Cape Cod / Gulf of Maine,2004,29928.06
Yellowtail flounder Georges Bank,2004,30263.18
Yellowtail flounder Grand Banks,2004,30318.45
Yellowtail flounder Southern New England /Mid Atlantic,2004,29156.65
Yellowtail rockfish Northern Pacific Coast,2004,30510.86
Yellowtail snapper Southern Atlantic coast and Gulf of Mexico,2004,29247.07
Acadian redfish Gulf of Maine / Georges Bank,2005,29194.77
Acadian redfish NAFO Division 2J3K,2005,30329.95
Acadian redfish NAFO Division 3LNO and Units 1 and 2,2005,29090.02
Acadian redfish Unit 3,2005,28935.97
Aesop shrimp Shrimp Fishing Areas 2-3,2005,29356.82
Alaska plaice Bering Sea and Aleutian Islands,2005,29452.46
Alaska skate Bering Sea and Aleutian Islands,2005,29515.72
Alaskan pink shrimp Sea of Japan,2005,29298.08
Albacore tuna Indian Ocean,2005,28840.95
Albacore tuna Mediterranean Sea,2005,30728.38
Albacore tuna North Pacific Ocean,2005,29995.57
Albacore tuna Northern Atlantic,2005,28236.55
Albacore tuna South Atlantic,2005,29097.24
Albacore tuna South Pacific Ocean,2005,29302.89
Alfonsino Chile,2005,30155.9
Amberstripe scad East China Sea,2005,28916.78
American lobster Atlantic Coast of Nova Scotia (LFA 27-33),2005,30660.91
American lobster Gaspe (LFA 19-21),2005,29769.1
American lobster Georges Bank,2005,28927.73
American lobster Gulf of Maine,2005,28898.6
American lobster Lobster Fishing Area 34,2005,30359.54
American lobster Lobster Fishing Area 41,2005,30094.47
American lobster Lobster Fishing Areas 3-14,2005,29955.48
American lobster Lobster Fishing Areas 35-38,2005,28853.2
American lobster Magdalen Islands (LFA 22),2005,29773.11
American lobster Quebec North Shore and Anticosti Island (LFA 15-18),2005,28889.66
American lobster Southern Gulf of St. Lawrence,2005,28657.64
American lobster Southern New England,2005,29619.38
American plaice Flemish Cap,2005,28722.26
American plaice Grand Banks,2005,29672.46
American plaice Gulf of Maine / Georges Bank,2005,30159.24
American plaice Labrador - NE Newfoundland,2005,30459.24
American plaice Scotian Shelf and Bay of Fundy,2005,30362.54
American plaice Southern Gulf of St. Lawrence,2005,30146.25
American plaice St. Pierre Bank,2005,29728.17
"Anchovy Adriatic Sea (GSA 17,18)",2005,29845.47
Anchovy Aegean Sea,2005,29345.4
Anchovy Bay of Biscay,2005,28809.77
Anchovy Black Sea,2005,29447.78
Anchovy Eastern Ionian Sea,2005,30157.8
Anchovy Gulf of Lions,2005,29130.09
Anchovy Northern Alboran Sea,2005,29616.64
Anchovy Northern Spain,2005,29105.63
Anchovy Portugese Waters -East,2005,29068.19
Anchovy South Africa,2005,29528.23
Anchovy South of Sicily,2005,29775.93
Anchovy West Africa,2005,30103.45
Anchovy kilka Iranian Caspian Sea,2005,29410.47
Angel shark Northeast Atlantic,2005,29718.73
Antarctic toothfish Ross Sea,2005,28455.92
Arabesque greenling Nemuro Strait,2005,29036.5
Arabesque greenling North coast of Hokkaido,2005,29724.08
Arabesque greenling South coast of Hokkaido,2005,30456.42
Arctic surfclam Banquereau,2005,30059.04
Arctic surfclam Division 3LNO,2005,28938.23
Arctic surfclam Quebec Coastal Waters,2005,30030.74
Arctic surfclam Quebec and Gulf of St. Lawrence,2005,29780.46
Argentine anchoita Northern Argentina,2005,29028.24
Argentine anchoita Southern Argentina,2005,30857.89
Argentine chub mackerel Southern Argentina,2005,29527.26
Argentine hake Northern Argentina,2005,29420.97
Argentine hake Southern Argentina,2005,29923.93
Arrowtooth flounder Bering Sea and Aleutian Islands,2005,29894.77
Arrowtooth flounder Gulf of Alaska,2005,29168.94
Arrowtooth flounder Pacific Coast,2005,28684.62
Atka mackerel Bering Sea and Aleutian Islands,2005,29650.32
Atka mackerel Gulf of Alaska,2005,30024.43
Atlantic bluefin tuna Eastern Atlantic,2005,29725.27
Atlantic bluefin tuna Western Atlantic,2005,30583.26
Atlantic butterfish Gulf of Maine / Cape Hatteras,2005,29544.9
Atlantic cod Celtic Sea,2005,28905.53
Atlantic cod Eastern Baltic,2005,29981.83
Atlantic cod Faroe Bank,2005,28948.23
Atlantic cod Faroe Plateau,2005,29773.96
Atlantic cod Flemish Cap,2005,29969.91
Atlantic cod Georges Bank,2005,28712.66
Atlantic cod Gulf of Maine,2005,30149.64
Atlantic cod ICES 3a(west)-4-7d,2005,30781.95
Atlantic cod Iceland Grounds,2005,29414.69
Atlantic cod Irish Sea,2005,28418.69
Atlantic cod Kattegat,2005,28445.53
Atlantic cod NAFO 1abdce,2005,30176.55
Atlantic cod NAFO 1f and ICES 14,2005,29210.18
Atlantic cod NAFO 5Zjm,2005,30021.68
Atlantic cod NAFO Subarea 1 (inshore),2005,28687.51
Atlantic cod North-East Arctic,2005,28985.54
Atlantic cod North-East Arctic (Norwegian coastal waters),2005,29937.33
Atlantic cod Northern Gulf of St. Lawrence,2005,29238.2
Atlantic cod Rockall Bank,2005,29030.51
Atlantic cod Southern Grand Banks,2005,28776.78
Atlantic cod Southern Gulf of St. Lawrence,2005,29669.03
Atlantic cod Southern Labrador-Eastern Newfoundland,2005,28842.92
Atlantic cod St. Pierre Bank,2005,29027.61
Atlantic cod West of Scotland,2005,29333.09
Atlantic cod Western Baltic,2005,29891.92
"Atlantic cod Western Scotian Shelf, Bay of Fundy and Gulf of Maine",2005,28780.06
Atlantic halibut Gulf of Maine / Georges Bank,2005,29513.28
Atlantic halibut Scotian Shelf and Southern Grand Banks,2005,28722.15
Atlantic menhaden Atlantic,2005,29831.99
Atlantic sharpnose shark Atlantic,2005,28377.66
Atlantic surfclam Mid-Atlantic Coast,2005,29498.43
Atlantic wolffish Gulf of Maine / Georges Bank,2005,29585.67
Aurora rockfish Pacific Coast,2005,30478.09
Australian salmon New Zealand,2005,30467.11
Barndoor skate Gulf of Maine / Georges Bank-Southern New England,2005,28373.3
Basking shark Northeast Atlantic,2005,28657.45
Beaked redfish ICES 5-12-14 and NAFO Subareas 1-2 (deep),2005,29155.72
Beaked redfish ICES 5-12-14 and NAFO Subareas 1-2 (shallow),2005,30036.59
Beaked redfish ICES 5a-14,2005,29627.32
Beaked redfish Southeast Greenland,2005,31070.16
Benguela hake West Africa Subgroup 3,2005,29935.71
Beni zuwai crab Sea of Japan,2005,28670.32
Beryx spp Northeast Atlantic,2005,30482.77
Big skate Hecate Strait,2005,30164.05
Big skate Queen Charlotte Sound,2005,28972.44
Big skate Strait of Georgia,2005,30307.86
Big skate West Coast of Vancouver Island,2005,28929.79
Bigeye grunt West Africa Subgroup 2,2005,30075.81
Bigeye grunt West Africa Subgroup 3,2005,30480.04
Bigeye tuna Atlantic Ocean,2005,30637.96
Bigeye tuna Central Western Pacific Ocean,2005,28923.75
Bigeye tuna Eastern Pacific,2005,30461.33
Bigeye tuna Indian Ocean,2005,28988.29
Bight redfish Southeast Australia,2005,30215.26
Black bellied angler Balearic Island,2005,29359.26
Black bellied angler Gulf of Lions,2005,29557.23
Black bellied angler ICES 7-8abd,2005,30441.3
Black bellied angler ICES 8c-9a,2005,30304.12
Black bellied angler Northern Spain,2005,30467.5
Black cardinalfish East coast of North Island,2005,30030.69
Black grouper Gulf of Mexico and South Atlantic,2005,30899.8
Black marlin Indian Ocean,2005,28517.91
Black oreo Pukaki Rise,2005,29579.66
Black oreo West end of Chatham Rise,2005,29516.28
Black rockfish California,2005,29810.24
Black rockfish Oregon Coast,2005,30243.07
Black rockfish Washington,2005,29571.48
Black scabbardfish Northeast Atlantic,2005,29902.14
Black scraper Sea of Japan and East China Sea,2005,28788.33
Black sea bass Mid-Atlantic Coast,2005,29958.97
Black sea bass South Atlantic,2005,29782.6
Blackgill rockfish Pacific Coast,2005,30119.36
Blackmouth dogfish ICES 6-7,2005,29001.58
Blackmouth dogfish ICES 8-9a,2005,29836.24
Blacknose shark Atlantic,2005,28523.99
Blacktip shark Gulf of Mexico,2005,29413.14
Blonde ray Portugese Waters -East,2005,29601.17
Blue crab Chesapeake Bay,2005,29924.01
Blue grenadier New South Wales to Western Australia,2005,29055.24
Blue jack mackerel Azores,2005,29608.16
Blue king crab Pribilof Islands,2005,30467.33
Blue king crab Saint Matthews Island,2005,29229.04
Blue ling ICES 1-2-3a-4a-8-9-12,2005,30584.97
Blue ling ICES 5a-14,2005,29317.7
Blue ling ICES 5b-6-7,2005,30395.2
Blue marlin Atlantic Ocean,2005,30584.4
Blue marlin Pacific Ocean,2005,29341.49
Blue rockfish California,2005,30102.62
Blue shark North Pacific Ocean,2005,28616.26
Blue warehou Eastern half of Southeast Australia,2005,29739.0
Blue warehou Western half of Southeast Australia,2005,30136.71
Blue whiting Northeast Atlantic,2005,29278.19
Blue whiting Northern Alboran Sea,2005,30473.96
Bluefish Atlantic Coast,2005,29820.74
Blueline tilefish Southern Atlantic coast,2005,29034.05
Bluenose New Zealand,2005,29814.59
Boarfish ICES 6-8,2005,29984.3
Bobo croaker West Africa Subgroup 1,2005,29575.05
Bocaccio British Columbia Waters,2005,30911.09
Bocaccio Southern Pacific Coast,2005,29280.97
Bonga West Africa,2005,28816.81
Bonnethead shark Atlantic,2005,29682.68
Brill Baltic Areas 22-32,2005,29966.8
Brill ICES 3a-4-7d,2005,28844.62
Brown rockfish Pacific Coast,2005,30673.34
Brown shrimp Gulf of Mexico,2005,29408.06
Brown tiger shrimp Northern Australia,2005,30388.61
Cabezon Northern California,2005,30354.14
